Basin,site_uid,decision,decided_by,note,auto_method,reason,station_name,site_type,selection_mode,basin0_km2,basin1_km2,basin2_km2,basin3_km2,n_corroborations,corroborated_by,vaa_totda_km2,reach_name,reach_da_km2,alt_name,alt_da_km2,alt_dist_m,snap_dist_m,comid_agree
588,IWQIS:WQS0095,,,,basin1,,Camp Creek at Mitchellville (95CCM),stream,auto,,29.010911190612116,29.010911190612116,26.496279555528833,1,basin3,29.0088,Camp Creek,29.0088, ,1.1493,1205.2536240819595,0.99,True
589,IWQIS:WQS0096,,,,basin1,,Fourmile Creek at Ankeny (96FCA),stream,auto,,165.8980467239896,165.8980467239896,114.42627045460856,1,basin3,165.897,Fourmile Creek,165.897, ,1.8423,294.16425729776546,5.37,True
590,IWQIS:WQS0097,,,,basin1,,Fourmile Creek at Des Moines (97FCDM),stream,auto,,239.7619109555556,239.7619109555556,202.88833808315167,1,basin3,239.7546,Fourmile Creek,239.7546, ,0.8703,1422.4385582982768,48.26,True
591,IWQIS:WQS0098,,,,basin1,,Raccoon River at Des Moines (98RRDMWW),stream,auto,,9337.425135740903,9337.425135740903,9322.600097643011,1,basin3,9337.419,North Raccoon River,9337.419,Des Moines River,16217.1657,2915.897114658622,49.67,True
592,IWQIS:WQS0099,,,,basin1,,South Skunk River at Bondurant (99SRB),stream,auto,,1815.1866923482035,1815.1866923482035,1895.065905400058,1,basin3,1815.1731,South Skunk River,1815.1731, ,1.4823,1465.3759068134204,57.01,True
593,IWQIS:WQS0100,,,,basin1,,Walnut Creek at Des Moines (100WCDM),stream,auto,,198.64946327833889,198.64946327833889,204.17163779884956,1,basin3,198.6462,Walnut Creek,198.6462, ,4.2102,1458.2266937810919,27.72,True
594,IWQIS:WQS0102,,,,basin1,,Mud Creek at Benton County (102MCBC2),stream,auto,,30.38641259701429,30.38641259701429,33.34345175233294,1,basin3,30.393,Mud Creek,30.393, ,2.0997,56.22385990140192,7.39,True
595,IWQIS:WQS0103,,,,basin1,,Mud Creek at Benton County (103MCBC3),stream,auto,,63.0064120439189,57.96901448596015,67.97505077193331,2,"basin3,basin2",63.0135,Mud Creek,63.0135, ,1.1997,1466.110421714058,39.38,False
596,IWQIS:WQS0104,,,,basin1,,Carnarvon Creek at Lake View (104CCSC),stream,auto,,31.932164539793966,31.932164539793966,32.64203440888526,1,basin3,31.9302, ,31.9302, ,10.9449,1528.1694239834962,8.73,True
597,IWQIS:WQS0105,,,,basin1,,Benton County DOT Ditch 1 (105BCD1),ditch,auto,,1.8344723544867387,1.8344723544867387,1.4384662469885696,1,basin3,1.8333, ,1.8333, ,0.9666,1227.704245635399,11.47,True
598,IWQIS:WQS0106,,,,basin1,,Benton County DOT Ditch 2 (106BCD2),ditch,auto,,1.8344723544867387,1.8344723544867387,1.598238582027006,1,basin3,1.8333, ,1.8333, ,0.9666,1155.2581766470728,10.07,True
599,IWQIS:WQS0107,,,,basin1,,Eagle Creek Oxbow at Woolstock (107ECO),stream,auto,,262.43711114632293,262.43711114632293,236.69000257855268,1,basin3,262.4373,Eagle Creek,262.4373, ,6.7491,1432.5559362565805,85.89,True
600,IWQIS:WQS0108,,,,basin1,,Prairie Creek/Boone River Oxbow at Lu Verne (Prairie Creek Oxbow),stream,auto,,240.06494382627403,240.06494382627403,213.3782683560868,1,basin3,240.0768,Prairie Creek,240.0768, ,7.0911,1307.2002632132858,40.75,True
601,IWQIS:WQS0110,,,,basin1,,Maquoketa River at Green Island (110MRGI),stream,auto,,4828.998840806568,4828.998840806568,4816.997087756793,1,basin3,4829.0445,Maquoketa River,4829.0445, ,0.927,1100.0230534924242,73.51,True
602,IWQIS:WQS0111,,,,basin1,,Bloody Run Creek at Marquette (111BRCM),stream,auto,,89.28900599549259,89.28900599549259,81.886834747366,1,basin3,89.289,Bloody Run,89.289, ,1.3392,1962.8617920233978,0.86,True
603,IWQIS:WQS0112,,,,basin1,,Mud Creek Wetland Outlet at Keystone (112 MCWO),wetland_outflow,auto,,5.472571223866282,5.472571223866282,5.103913164876771,1,basin3,5.4729, ,5.4729, ,1.3059,1224.4198078567467,24.56,True
604,IWQIS:WQS0115,,,,basin1,,Des Moines River at Ottumwa (115OWW),stream,auto,,34597.32780831888,34597.32780831888,34888.4519224894,1,basin3,34597.3554,Des Moines River,34597.3554,Harrows Branch,4.5603,1911.913893929414,113.48,True
605,IWQIS:WQS0116,,,,basin1,,Iowa Great Lakes 1 at Spirit Lake (116IGL1),lake,auto,,93.63352340299345,87.15312887296581,84.60757931648017,2,"basin3,basin2",93.6441, ,93.6441, ,85.3533,1023.260918831742,60.88,False
606,IWQIS:WQS0117,,,,basin1,,Iowa Great Lakes 2 at Milford (117IGL2),stream,auto,,362.3237984633446,362.3237984633446,365.4413818280518,1,basin3,362.3283,Milford Creek,362.3283, ,4.3722,1594.6789490546923,37.18,True
607,IWQIS:WQS0118,,,,basin1,,Maquoketa River at Maquoketa (118MRM),stream,auto,,4010.4472155472745,4010.4472155472745,4135.457993158628,1,basin3,4010.4801,Maquoketa River,4010.4801, ,0.9729,2115.784300269128,47.22,True
608,IWQIS:WQS0119,,,,basin1,,Wapsipinicon River at Anamosa (WQS 119WRA),stream,auto,,4095.6905828300996,4095.6905828300996,4085.0081915940077,1,basin3,4095.7002,Wapsipinicon River,4095.7002, ,1.0989,1845.3127422028579,2.71,True
609,IWQIS:WQS0120,,,,basin1,,East Nishnabotna at Atlantic (WQS 120 ENRA),stream,auto,,1139.3281596143927,1139.3281596143927,1130.6141893410654,1,basin3,1139.3298,East Nishnabotna River,1139.3298, ,1.251,911.4108897129792,46.97,True
610,IWQIS:WQS0121,,,,basin1,,East Nishnabotna River at Red Oak (121ENRRO),stream,auto,,2318.576273541943,2318.576273541943,2340.0043278546473,1,basin3,2318.5809,East Nishnabotna River,2318.5809, ,4.3938,628.7208493421795,55.42,True
611,IWQIS:WQS0122,,,,basin1,,Upper Iowa River at Lime Springs (WQS 122UIRLS),stream,auto,,469.5927083040008,469.5927083040008,478.0010155151606,1,basin3,469.5804,Upper Iowa River,469.5804, ,1.3014,1063.8240855091603,52.94,True
612,IWQIS:WQS0123,,,,basin1,,Upper Iowa River at Bluffton (WQS123 UIRB),stream,auto,,949.8458251570626,949.8458251570626,1047.7324277842424,1,basin3,949.8357,Upper Iowa River,949.8357, ,1.5597,413.4754397632809,52.86,True
613,IWQIS:WQS0124,,,,basin1,,Floyd River at Alton (WQS 124FRA),stream,auto,,687.0616043105773,685.8226882148165,691.8776784608739,2,"basin3,basin2",687.0627,Floyd River,687.0627, ,1.0017,2000.3538752570614,71.47,False
614,IWQIS:WQS0126,,,,basin1,,Wapsipinicon River at Tripoli (WQS 126WRT),stream,auto,,901.2845182801956,901.2845182801956,898.5288197760115,1,basin3,901.2933,Wapsipinicon River,901.2933, ,1.0917,1393.4478588441127,31.67,True
615,IWQIS:WQS9901,,,,basin1,,Morgan Creek Oxbow at Cedar Rapids (9901MCOCR),stream,auto,,37.64880870354322,37.64880870354322,37.88500929577543,1,basin3,37.6443,Morgan Creek,37.6443, ,1.152,1300.8783231507127,106.9,True
616,IWQIS:WQS9903,,,,basin1,,WQS9903,stream,auto,,20156.56377846325,20156.56377846325,20030.609690582613,1,basin3,20156.6295,Cedar River,20156.6295,Pike Creek,17.9919,1268.4607669194975,129.26,True
617,IWQIS:WQS9904,,,,basin1,,WQS9904,stream,auto,,1488.1195411520846,1488.1195411520846,1504.9193273144201,1,basin3,1488.1356,English River,1488.1356, ,2.1915,939.4627977661758,53.86,True
618,IWQIS:WQS9999,,,,basin1,,Cedar River at Iowa City (test),stream,auto,,8452.84678242531,8452.84678242531,8447.695929021233,1,basin3,8452.8603,Iowa River,8452.8603, ,1.3752,1207.1128598345538,149.14,True
619,MPCA:19001001,,,,basin1,,"South Fork Crow River at Delano, Bridge Ave",stream,auto,,3295.686580949339,3295.686580949339,3528.397072912387,1,basin3,3295.6749,South Fork Crow River,3295.6749, ,1.9656,1604.5498937086763,1.32,True
620,MPCA:19043001,,,,basin1,,"Buffalo Creek nr Glencoe, CSAH1",stream,auto,,969.2515043052988,969.2515043052988,1013.0477105739519,1,basin3,969.2757,Buffalo Creek,969.2757, ,10.3149,3025.146090760579,5.91,True
621,MPCA:20113002,,,,basin1,,"Mississippi River at Minneapolis, 3rd Ave SE",stream,auto,,50508.25076854804,50508.25076854804,51024.38082885565,1,basin3,50508.2763,Mississippi River,50508.2763,Bassett Creek,109.8378,911.2215829094334,124.22,True
622,MPCA:25087001,,,,basin1,,"Yellow Medicine River nr Hanley Falls, CR18",stream,auto,,1171.613571904722,1171.613571904722,1206.6749193183143,1,basin3,1171.62,Yellow Medicine River,1171.62, ,3.3471,1667.7957871390186,35.19,True
623,MPCA:29001001,,,,basin1,,"Cottonwood River nr New Ulm, MN68",stream,auto,,3374.015444689663,3374.015444689663,3136.4396770697863,1,basin3,3374.0181,Cottonwood River,3374.0181, ,13.5909,1225.8940501789118,7.27,True
624,MPCA:29011001,,,,basin1,,"Sleepy Eye Creek nr Cobden, CR8",stream,auto,,706.8363806329144,706.8363806329144,762.1728620769458,1,basin3,706.8105,Sleepy Eye Creek,706.8105,Cottonwood River,2281.68,2701.951635250474,4.79,True
625,MPCA:30046002,,,,basin1,,"East Branch Blue Earth River at Blue Earth, CSAH16",stream,auto,,764.2163291404369,764.2163291404369,756.5038515767825,1,basin3,764.2179,East Branch Blue Earth River,764.2179, ,34.7553,1600.0977616387654,7.0,True
626,MPCA:30072001,,,,basin1,,"Dutch Creek nr Fairmont, 100th St",stream,auto,,36.92787045892344,36.92787045892344,28.949748256295404,1,basin3,36.927, ,36.927, ,3.5208,485.58765307842435,5.99,True
627,MPCA:31021001,,,,basin1,,"South Fork Watonwan River nr Madelia, CSAH13",stream,auto,,515.7520557083519,515.7520557083519,537.7611875009407,1,basin3,515.7423,South Fork Watonwan River,515.7423, ,3.0825,1624.3018574709183,0.37,True
628,MPCA:32062001,,,,basin1,,"Maple River nr Sterling Center, CR18",stream,auto,,801.2085686550691,801.2085686550691,762.3417449280984,1,basin3,801.2088,Maple River,801.2088, ,8.2521,334.1795501800982,4.24,True
629,MPCA:32079001,,,,basin1,,"Le Sueur River at St. Clair, CSAH28",stream,auto,,919.137181343117,919.137181343117,1004.3948603226369,1,basin3,919.125,Le Sueur River,919.125, ,6.8832,1582.3479369821287,21.65,True
630,MPCA:33091003,,,,basin1,,"High Island Creek nr Henderson, CSAH6",stream,auto,,624.311691331911,624.311691331911,699.1730963555971,1,basin3,624.2958,High Island Creek,624.2958,Buffalo Creek,72.0468,937.4820446392911,20.58,True
631,MPCA:39004002,,,,basin1,,"Cannon River at Welch, MN",stream,auto,,3477.9736191144475,3477.9736191144475,3350.7682967976575,1,basin3,3477.9384,Cannon River,3477.9384, ,1.4535,1733.9219084289311,3.25,True
632,MPCA:39101001,,,,basin1,,"Straight River nr Faribault, MN",stream,auto,,1129.2421911186018,1129.2421911186018,1170.8293430166455,1,basin3,1129.2363,Straight River,1129.2363, ,1.2087,119.3474971153396,22.33,True
633,MPCA:40006001,,,,basin1,,"Mississippi River at Winona, MN",stream,auto,,152744.62158521797,152744.62158521797,154152.2808366328,1,basin3,152744.6736,Mississippi River,152744.6736, ,0.0207,1644.943347618126,20.48,True
634,MPCA:40016001,,,,basin1,,"Whitewater River nr Beaver, CSAH30",stream,auto,,689.6336233479875,689.6336233479875,703.5020632325176,1,basin3,689.6241,Whitewater River,689.6241, ,1.9098,949.5991072525926,21.91,True
635,MPCA:40019001,,,,basin1,,"Middle Fork Whitewater River nr St Charles, CR107",stream,auto,,65.75480897783963,65.75480897783963,73.62532367349415,1,basin3,65.7531,Middle Fork Whitewater River,65.7531, ,0.9675,370.94833978191605,17.81,True
636,MPCA:41043001,,,,basin1,,"Zumbro River at Kellogg, US61",stream,auto,,3677.885022344514,3677.885022344514,3724.228938274635,1,basin3,3677.8914,Zumbro River,3677.8914, ,2.385,1506.9913798950236,4.0,True
637,MPCA:41071003,,,,basin1,,"Middle Fork Zumbro River nr Oronoco,5th St",stream,auto,,534.5221413559489,534.5221413559489,519.1360428972838,1,basin3,534.5163,Middle Fork Zumbro River,534.5163, ,1.4328,2205.9196606671417,22.45,True
638,MPCA:43007002,,,,basin1,,"Root River nr Mound Prairie, CSAH25",stream,auto,,4123.920977087183,4123.920977087183,4132.029277038416,1,basin3,4123.9071,Root River,4123.9071, ,1.9062,2556.658328484258,2.05,True
639,MPCA:43020001,,,,basin1,,"Bridge Creek nr Houston, John Deere Dr",stream,auto,,19.161495453446832,19.161495453446832,18.3410985065643,1,basin3,19.1592,Bridge Creek,19.1592, ,1.3167,1656.7095479848078,24.29,True
640,MPCA:43064001,,,,basin1,,"Crystal Creek nr Harmony, TWP315",stream,auto,,15.118663096073643,15.118663096073643,15.11310226684523,1,basin3,15.1209, ,15.1209, ,1.0827,1509.2526641845354,23.77,True
641,MPCA:43106001,,,,basin1,,"South Branch Root River nr Grand Meadow, 760th Ave",stream,auto,,13.009699902395255,13.009699902395255,10.118124441539642,1,basin3,13.0113,South Branch Root River,13.0113, ,1.6452,918.3433287943,5.26,True
642,MPCA:48005001,,,,basin1,,"Dobbins Creek at Austin, CR61",stream,auto,,97.32791212849651,97.32791212849651,98.42567116885974,1,basin3,97.3224,Dobbins Creek,97.3224,Wolf Creek,30.6936,1946.3842592971155,15.95,True
643,MPCA:48020005,,,,basin1,,"Cedar River nr Austin, 540th Ave",stream,auto,,1033.1958352239672,1030.858926380633,1037.3425523237768,2,"basin3,basin2",1033.2, ,1033.2, ,0.0882,1117.8564285447314,23.2,False
644,MPCA:48027001,,,,basin1,,"Turtle Creek at Austin, 43rd St",stream,auto,,382.45913766422456,382.45913766422456,381.20451897315047,1,basin3,382.4487,Turtle Creek,382.4487, ,3.1959,1137.0338083069385,11.69,True
645,MPCA:51026001,,,,basin1,,"West Fork Des Moines River nr Avoca, CSAH6",stream,auto,,1233.3245574307016,1233.3245574307016,1263.839940557906,1,basin3,1233.3285,Des Moines River,1233.3285, ,1.5066,574.4409699707313,18.75,True
646,MPCA:82015001,,,,basin1,,"Split Rock Creek nr Jasper, 201st St",stream,auto,,822.6351506816319,822.6351506816319,814.4324706474404,1,basin3,822.6153,Split Rock Creek,822.6153, ,1.0962,168.33272273579755,10.15,True
647,MPCA:83016001,,,,basin1,,"Rock River at Luverne, CR4",stream,auto,,1084.522694669653,1084.522694669653,1065.1043267608784,1,basin3,1084.554,Rock River,1084.554, ,0.9657,2093.0350994750643,21.58,True
648,USGS:01067950,,,,basin0,,"Kennebunk River near Kennebunk, Maine",stream,auto,71.87132075714906,71.8222431748647,71.8222431748647,,1,basin0,71.8317,Kennebunk River,71.8317, ,3.915,1160.8687943416373,0.4,True
649,USGS:01068910,,,,basin0,,"Mousam River at Route 4 near Sanford, Maine",stream,auto,128.78753931032153,128.5067565445605,128.5067565445605,,1,basin0,128.4957, ,128.4957,Canes Brook,1.7271,917.5715662113793,0.94,True
650,USGS:01069500,,,,basin0,,"Mousam River near West Kennebunk, Maine",stream,auto,258.51742596591725,257.1183110946942,257.1183110946942,,1,basin0,258.1803,Mousam River,258.1803, ,0.0081,559.1783247417625,1.48,True
651,USGS:01069700,,,,basin0,,"Branch Brook near Kennebunk, Maine",stream,auto,32.061887513331556,32.21272171404727,32.21272171404727,,1,basin0,32.2236,Branch Brook,32.2236, ,1.9368,1897.6537318216378,16.7,True
652,USGS:01072800,,,,basin0,,"COCHECO RIVER NEAR ROCHESTER, NH",stream,auto,231.52161106589202,231.20025663708446,231.20025663708446,,1,basin0,231.1956,Cocheco River,231.1956, ,0.8406,668.615096623154,49.03,True
653,USGS:01072870,,,,basin0,,"ISINGLASS R AT ROCHESTER NECK RD, NR DOVER, NH",stream,auto,190.55130725708253,190.65027792110632,190.65027792110632,,1,basin0,190.6452,Isinglass River,190.6452, ,1.3482,511.84971256475893,37.13,True
654,USGS:01073000,,,,basin0,,"OYSTER RIVER NEAR DURHAM, NH",stream,auto,32.068748173548016,32.04701416562885,32.04701416562885,,1,basin0,32.0427,Oyster River,32.0427, ,2.1717,615.5168104794883,7.54,True
655,USGS:01073319,,,,basin0,,"LAMPREY RIVER AT LANGFORD ROAD, AT RAYMOND, NH",stream,auto,145.06411814716915,144.97574268896363,144.97574268896363,,1,basin0,144.9756, ,144.9756, ,2.4408,1409.2847626351772,51.86,True
656,USGS:01073389,,,,basin0,,"Pawtuckaway Lake near Nottingham, NH",lake,auto,2.946460453659267,2.8753950318773525,2.8753950318773525,,1,basin0,2.8764, ,2.8764, ,0.6534,1382.194416016601,347.25,True
657,USGS:01073500,,,,basin0,,"LAMPREY RIVER NEAR NEWMARKET, NH",stream,auto,471.8696348855352,471.876664688782,471.876664688782,,1,basin0,471.8646,Pawtuckaway River,471.8646, ,1.0539,1685.5540115472677,19.5,True
658,USGS:010735562,,,,basin0,,"EXETER RIVER AT ODELL ROAD, NEAR SANDOWN, NH",stream,auto,43.75368978751107,43.7799327713622,43.7799327713622,,1,basin0,43.7805,Exeter River,43.7805, ,4.3938,1394.1883457760073,9.19,True
659,USGS:01073587,,,,basin0,,"EXETER RIVER AT HAIGH ROAD, NEAR BRENTWOOD, NH",stream,auto,163.63607754614833,163.77998352564018,163.77998352564018,,1,basin0,163.7712,Exeter River,163.7712,Dudley Brook,3.195,2173.142313875731,11.36,True
660,USGS:01073785,,,,basin0,,"WINNICUT RIVER AT GREENLAND, NR PORTSMOUTH, NH",stream,auto,37.29372007744586,37.31629111175591,37.31629111175591,,1,basin0,37.3221, ,37.3221,Haines Brook,0.7785,1494.4435624674616,31.38,True
661,USGS:01082000,,,,basin0,,"CONTOOCOOK RIVER AT PETERBOROUGH, NH",stream,auto,187.56159353408816,187.78641958432087,187.78641958432087,,1,basin0,187.7796,Contoocook River,187.7796, ,6.7563,2408.043198783075,19.63,True
662,USGS:01084000,,,,basin0,,"NORTH BRANCH RIVER NEAR ANTRIM, NH",stream,auto,140.4923976576087,140.55760640157618,140.55760640157618,,1,basin0,140.5647,North Branch River,140.5647, ,0.3636,1951.0354890227777,3.88,True
663,USGS:01085000,,,,basin0,,"CONTOOCOOK RIVER NEAR HENNIKER, NH",stream,auto,949.4899506520103,949.3608878965881,949.3608878965881,,1,basin0,949.3686,Contoocook River,949.3686, ,1.1718,1024.7407251245738,10.58,True
664,USGS:01085500,,,,basin0,,"CONTOOCOOK R BL HOPKINTON DAM AT W HOPKINTON, NH",stream,auto,1094.7107230121744,1094.5726634792788,1094.5726634792788,,1,basin0,1094.5854,Contoocook River,1094.5854, ,0.6984,1451.9726712104425,11.91,True
665,USGS:01086000,,,,basin0,,"WARNER RIVER AT DAVISVILLE, NH",stream,auto,380.72740067989815,380.7559790437116,380.7559790437116,,1,basin0,380.7576,Warner River,380.7576,Browns Brook,3.3939,1967.7289341416172,1.26,True
666,USGS:01087000,,,,basin0,,"BLACKWATER RIVER NEAR WEBSTER, NH",stream,auto,334.8017331571201,334.69601832490747,334.69601832490747,,1,basin0,334.6929,Blackwater River,334.6929, ,1.3752,1064.7270609125783,25.08,True
667,USGS:01089100,,,,basin0,,"SOUCOOK RIVER, AT PEMBROKE ROAD, NEAR CONCORD, NH",stream,auto,213.64136400715836,213.46404944327327,213.46404944327327,,1,basin0,213.4728,Soucook River,213.4728, ,1.5714,626.6940643934065,1.56,True
668,USGS:01089500,,,,basin0,,"SUNCOOK RIVER AT NORTH CHICHESTER, NH",stream,auto,399.3964594702728,399.4932284323799,399.4932284323799,,1,basin0,399.5001,Suncook River,399.5001, ,0.612,674.302061634758,7.91,True
669,USGS:01089925,,,,basin0,,"SUNCOOK RIVER AT NH 28, NEAR SUNCOOK, NH",stream,auto,625.4852977516161,625.387178397758,625.387178397758,,1,basin0,625.3911,Suncook River,625.3911, ,2.4165,1880.3305280488955,8.54,True
670,USGS:01090800,,,,basin0,,"PISCATAQUOG RIVER BL EVERETT DAM, NR E WEARE, NH",stream,auto,177.78881089957275,177.69519057932604,177.69519057932604,,1,basin0,177.6915,Piscataquog River,177.6915, ,0.9018,1644.1665318184937,19.68,True
671,USGS:01091000,,,,basin0,,"SOUTH BRANCH PISCATAQUOG RIVER NEAR GOFFSTOWN, NH",stream,auto,267.3252419398058,267.33559125045724,267.33559125045724,,1,basin0,267.3306,South Branch Piscataquog River,267.3306,Gorham Brook,17.0028,1447.7411802790032,29.98,True
672,USGS:01091500,,,,basin0,,"PISCATAQUOG RIVER NEAR GOFFSTOWN, NH",stream,auto,523.7618271875839,523.5365986319558,523.5365986319558,,1,basin0,523.5381,Piscataquog River,523.5381,Cemetery Brook,0.7092,531.7348355645281,42.16,True
673,USGS:01093852,,,,basin0,,"SOUHEGAN RIVER (SITE WLR-1) NEAR MILFORD, NH",stream,auto,265.70631058423925,265.3519042309109,265.3519042309109,,1,basin0,265.3524,Souhegan River,265.3524, ,0.8154,741.6033732522761,34.8,True
674,USGS:01094000,,,,basin0,,"SOUHEGAN RIVER AT MERRIMACK, NH",stream,auto,441.10405123185444,440.8906326671447,440.8906326671447,,1,basin0,440.8821,Souhegan River,440.8821, ,4.2831,1829.751742281582,80.15,True
675,USGS:01094400,,,,basin0,,"NORTH NASHUA RIVER AT FITCHBURG, MA",stream,auto,171.6822216971278,171.74080271658235,171.74080271658235,,1,basin0,171.7488,North Nashua River,171.7488, ,3.4569,1816.8526436487114,17.13,True
676,USGS:01094500,,,,basin0,,"NORTH NASHUA RIVER NEAR LEOMINSTER, MA",stream,auto,282.54595631575023,282.7053772914567,282.7053772914567,,1,basin0,282.7125,North Nashua River,282.7125, ,1.8153,466.19524500010033,30.0,True
677,USGS:01095220,,,,basin0,,"STILLWATER RIVER NEAR STERLING, MA",stream,auto,79.68409770042439,79.58640437291552,79.58640437291552,,1,basin0,79.5888,Stillwater River,79.5888,Houghton Brook,2.2761,979.5440651459462,9.39,True
678,USGS:01095375,,,,basin0,,"QUINAPOXET RIVER AT CANADA MILLS NEAR HOLDEN, MA",stream,auto,116.4896233834917,116.65275999392978,116.65275999392978,,1,basin0,116.64, ,116.64, ,1.1214,1492.7966065781234,13.81,True
679,USGS:01095434,,,,basin0,,"GATES BROOK NEAR WEST BOYLSTON, MA",stream,auto,8.06095683272236,8.204427919343843,8.204427919343843,,1,basin0,8.2026,Gates Brook,8.2026, ,9.6354,100.46206564653355,29.15,True
680,USGS:01095503,,,,basin0,,"NASHUA RIVER, WATER STREET BRIDGE, AT CLINTON, MA",stream,auto,326.4750468587137,326.69917374291,326.69917374291,,1,basin0,326.6739, ,326.6739,North Brook,2.6334,1429.502535054176,29.85,True
681,USGS:01096000,,,,basin0,,"SQUANNACOOK RIVER NEAR WEST GROTON, MA",stream,auto,172.07314078417951,171.87961859645517,171.87961859645517,,1,basin0,171.8802,Squannacook River,171.8802,Nutting Stream,1.692,987.0141754672995,16.75,True
